applicant_id,age,employment_type,years_employed,annual_income_lakhs,monthly_income_lakhs,dependents,state,property_area,cibil_score,credit_history_years,no_of_existing_loans,existing_emi_lakhs,previous_defaults,bankruptcies,loan_type,loan_purpose,loan_amount_lakhs,tenure_months,interest_rate_pct,ltv_ratio,collateral_value_lakhs,priority_sector,emi_lakhs,foir,loan_to_income_ratio,age_at_loan_maturity,loan_approved,sanctioned_amount_lakhs,internal_score
APP040836,44,Salaried,6,15.58,1.2983,0,Tamil Nadu,Urban,753,7,0,0.0,2,0,Business Loan,Machinery Purchase,343.04,19,12.57,50.83,851.69,0,20.0051,15.4087,22.018,45,0,0.0,-14
APP040837,31,Self-Employed Professional,1,154.92,12.91,2,West Bengal,Urban,706,6,2,1.8523,0,0,Personal Loan,Debt Consolidation,33.62,17,13.66,58.29,0.0,0,2.1864,0.3128,0.217,32,1,32.2,45
APP040838,21,Self-Employed Professional,0,14.82,1.235,4,Maharashtra,Semi-Urban,678,4,2,0.1647,1,1,Gold Loan,Personal Need,44.01,12,10.46,63.77,75.55,1,3.8786,3.2739,2.9696,22,0,0.0,-52
APP040839,30,Salaried,11,21.53,1.7942,0,Telangana,Rural,644,4,2,0.3067,1,0,Loan Against Property,Business Expansion,489.2,36,11.86,47.27,1194.01,0,16.2157,9.2088,22.7218,33,0,0.0,-72
APP040840,24,Salaried,9,11.36,0.9467,2,Karnataka,Rural,831,7,0,0.0,0,0,Personal Loan,Marriage,39.42,34,19.29,59.34,0.0,0,1.514,1.5992,3.4701,26,0,0.0,24
APP040841,50,Self-Employed Professional,14,10.64,0.8867,2,Rajasthan,Urban,585,11,1,0.2914,0,0,Education Loan,Domestic Education,16.23,104,9.56,43.76,0.0,1,0.2301,0.5881,1.5254,58,0,0.0,30
APP040842,34,Self-Employed Professional,4,9.35,0.7792,0,Karnataka,Rural,871,6,4,0.0877,0,0,Home Loan,Purchase / Construction of House,266.57,223,10.33,57.84,461.38,1,2.6929,3.5685,28.5102,52,0,0.0,1
APP040843,48,Salaried,6,19.19,1.5992,2,West Bengal,Semi-Urban,811,9,0,0.0,1,0,Personal Loan,Medical Emergency,28.96,56,18.27,43.98,0.0,0,0.7723,0.4829,1.5091,52,1,26.45,66
APP040844,41,Government,1,27.86,2.3217,2,Maharashtra,Rural,686,9,4,0.0756,0,0,Gold Loan,Personal Need,24.4,3,14.9,46.33,64.64,1,8.3361,3.6231,0.8758,41,0,0.0,10
APP040845,33,Self-Employed Business,9,102.99,8.5825,3,Gujarat,Semi-Urban,734,3,0,0.0,0,0,Gold Loan,Agriculture,3.33,15,14.99,43.35,7.77,1,0.2448,0.0285,0.0323,34,1,2.9,93
APP040846,39,Government,12,9.87,0.8225,3,Karnataka,Urban,588,7,1,0.0582,2,0,Personal Loan,Medical Emergency,34.09,30,16.6,51.37,0.0,0,1.3961,1.7681,3.4539,41,0,0.0,-57
APP040847,34,Salaried,1,26.97,2.2475,1,Tamil Nadu,Rural,777,7,3,0.2352,0,1,Gold Loan,Personal Need,44.2,7,14.91,58.98,78.31,1,6.632,3.0555,1.6389,34,0,0.0,-12
APP040848,53,Self-Employed Business,6,40.22,3.3517,2,Punjab,Rural,726,3,1,1.0864,0,0,Loan Against Property,Medical,168.94,109,12.01,40.97,404.15,0,2.5531,1.0859,4.2004,62,0,0.0,3
APP040849,44,Salaried,4,10.36,0.8633,2,Rajasthan,Urban,854,9,1,0.1653,0,0,Gold Loan,Business,39.78,13,13.96,59.03,75.24,1,3.3149,4.0313,3.8398,45,0,0.0,21
APP040850,33,Self-Employed Professional,3,29.52,2.46,2,West Bengal,Urban,595,7,3,0.5997,1,0,Business Loan,Working Capital,191.13,49,10.02,48.18,425.45,0,4.7689,2.1824,6.4746,37,0,0.0,-79
APP040851,42,Salaried,1,38.37,3.1975,4,Uttar Pradesh,Rural,841,6,0,0.0,0,0,Gold Loan,Agriculture,15.15,15,13.5,69.55,25.3,1,1.1033,0.3451,0.3948,43,1,14.58,92
APP040852,58,PSU,5,18.99,1.5825,2,Gujarat,Urban,665,12,2,0.202,0,0,Vehicle Loan,Used Car Purchase,45.99,33,11.65,50.64,111.85,0,1.6355,1.1611,2.4218,60,0,0.0,-28
APP040853,34,Salaried,12,13.66,1.1383,0,Gujarat,Urban,655,11,2,0.3551,0,0,Education Loan,Domestic Education,8.31,165,8.5,88.87,0.0,1,0.0856,0.3872,0.6083,47,1,7.09,91
APP040854,45,Salaried,10,6.55,0.5458,3,Delhi,Urban,845,2,3,0.0068,0,0,Gold Loan,Personal Need,18.92,23,13.29,72.44,29.55,1,0.9363,1.7279,2.8885,46,0,0.0,9
APP040855,40,Salaried,11,27.76,2.3133,2,West Bengal,Urban,616,6,0,0.0,0,0,Education Loan,Domestic Education,2.29,79,8.92,93.55,0.0,1,0.0384,0.0166,0.0825,46,1,2.03,49
APP040856,45,Self-Employed Professional,11,30.04,2.5033,4,Delhi,Urban,663,7,2,0.0182,0,0,Loan Against Property,Business Expansion,17.02,56,11.16,59.94,31.6,0,0.3913,0.1636,0.5666,49,1,14.94,46
APP040857,47,Self-Employed Professional,16,15.96,1.33,1,Maharashtra,Rural,642,3,3,0.2177,0,0,Vehicle Loan,Two Wheeler,5.35,33,8.11,74.17,9.07,0,0.1814,0.3001,0.3352,49,0,0.0,34
APP040858,28,Self-Employed Professional,6,24.55,2.0458,1,Karnataka,Semi-Urban,900,0,1,0.3745,0,0,Education Loan,Domestic Education,14.38,117,13.15,88.17,0.0,1,0.2187,0.29,0.5857,37,1,12.98,91
APP040859,47,PSU,11,39.59,3.2992,1,Rajasthan,Urban,637,5,0,0.0,2,0,Gold Loan,Agriculture,30.45,5,10.15,43.98,72.38,1,6.2454,1.893,0.7691,47,0,0.0,-5
APP040860,33,Government,0,14.4,1.2,1,Delhi,Semi-Urban,572,8,3,0.3072,1,0,Gold Loan,Business,36.45,14,16.77,46.79,74.31,1,2.8847,2.6599,2.5312,34,0,0.0,-60
APP040861,36,Salaried,3,9.93,0.8275,2,Tamil Nadu,Rural,715,11,1,0.0444,0,0,Education Loan,Domestic Education,13.6,14,11.01,76.66,0.0,1,1.0396,1.31,1.3696,37,0,0.0,15
APP040862,41,Self-Employed Professional,13,21.55,1.7958,0,Uttar Pradesh,Semi-Urban,724,5,2,0.4731,0,0,Personal Loan,Marriage,15.01,42,21.85,89.91,0.0,0,0.5144,0.5499,0.6965,44,1,13.81,71
APP040863,38,Self-Employed Business,2,31.1,2.5917,4,Punjab,Urban,864,5,2,0.6786,0,0,Business Loan,Working Capital,342.3,20,17.02,40.66,959.08,0,19.7774,7.8929,11.0064,39,0,0.0,3
APP040864,28,Self-Employed Professional,9,12.64,1.0533,3,Maharashtra,Rural,675,0,0,0.0,1,0,Gold Loan,Business,30.65,14,11.99,65.68,47.52,1,2.3569,2.2376,2.4248,29,0,0.0,-11
APP040865,29,Salaried,8,14.24,1.1867,2,Tamil Nadu,Urban,770,0,1,0.2134,0,0,Gold Loan,Agriculture,29.2,12,13.32,62.36,54.42,1,2.6125,2.3813,2.0506,30,0,0.0,15
APP040866,31,Self-Employed Professional,0,21.21,1.7675,1,Tamil Nadu,Urban,734,2,1,0.3059,0,0,Personal Loan,Debt Consolidation,33.04,13,22.56,93.88,0.0,0,2.8885,1.8073,1.5578,32,0,0.0,-7
APP040867,34,Self-Employed Professional,10,39.46,3.2883,2,West Bengal,Urban,666,1,4,0.6626,0,0,Personal Loan,Travel,25.1,22,20.76,55.08,0.0,0,1.3815,0.6216,0.6361,35,0,0.0,-24
APP040868,46,Salaried,5,27.6,2.3,3,Uttar Pradesh,Semi-Urban,612,8,1,0.5383,0,0,Vehicle Loan,Two Wheeler,30.09,65,11.57,73.84,50.36,0,0.6252,0.5059,1.0902,51,0,0.0,26
APP040869,31,Salaried,8,13.78,1.1483,3,Karnataka,Urban,717,2,0,0.0,1,0,Loan Against Property,Business Expansion,8.61,26,10.26,44.82,19.11,0,0.3707,0.3228,0.6248,33,1,7.42,73
APP040870,44,Salaried,4,9.92,0.8267,3,Gujarat,Urban,608,8,0,0.0,2,0,Education Loan,Abroad Education,16.9,76,13.87,72.84,0.0,1,0.3354,0.4057,1.7036,50,0,0.0,11
APP040871,35,Salaried,0,14.38,1.1983,2,Telangana,Urban,804,12,1,0.1822,0,0,Gold Loan,Business,19.98,12,12.05,74.72,31.91,1,1.7757,1.6339,1.3894,36,0,0.0,8
APP040872,28,Salaried,10,13.6,1.1333,3,Punjab,Semi-Urban,622,15,1,0.1853,0,0,Home Loan,Purchase / Construction of House,174.91,326,9.28,65.7,336.22,1,1.4721,1.4625,12.861,55,0,0.0,-51
APP040873,49,Self-Employed Business,2,14.62,1.2183,2,Punjab,Urban,703,9,0,0.0,0,0,Home Loan,Purchase / Construction of House,258.85,295,9.44,62.43,480.39,1,2.2603,1.8553,17.7052,73,0,0.0,-17
APP040874,49,Salaried,2,25.66,2.1383,4,Telangana,Semi-Urban,886,11,0,0.0,1,0,Personal Loan,Debt Consolidation,2.98,26,18.6,45.44,0.0,0,0.1401,0.0655,0.1161,51,1,2.59,78
APP040875,35,Salaried,7,14.23,1.1858,0,Uttar Pradesh,Semi-Urban,731,6,1,0.1563,1,0,Vehicle Loan,Used Car Purchase,42.43,33,11.81,65.59,69.81,0,1.5121,1.407,2.9817,37,0,0.0,-10
APP040876,36,Salaried,7,16.64,1.3867,2,Rajasthan,Urban,646,8,1,0.112,0,0,Personal Loan,Marriage,23.31,50,12.81,54.78,0.0,0,0.6041,0.5164,1.4008,40,0,0.0,23
APP040877,43,Salaried,5,13.3,1.1083,2,West Bengal,Urban,729,4,2,0.0666,0,0,Loan Against Property,Business Expansion,327.11,115,10.67,61.37,585.81,0,4.5539,4.169,24.5947,52,0,0.0,-11
APP040878,45,Self-Employed Business,0,48.73,4.0608,2,Maharashtra,Rural,696,1,1,0.1352,1,0,Loan Against Property,Business Expansion,138.39,89,9.75,56.5,245.29,0,2.1904,0.5727,2.8399,52,0,0.0,7
APP040879,61,Salaried,12,11.22,0.935,0,Rajasthan,Urban,589,10,0,0.0,0,0,Business Loan,Business Expansion,145.82,64,15.92,44.75,335.92,0,3.3952,3.6312,12.9964,66,0,0.0,-57
APP040880,21,Government,0,13.58,1.1317,3,West Bengal,Rural,849,6,0,0.0,0,0,Home Loan,Purchase / Construction of House,33.97,159,9.71,65.06,64.6,1,0.3805,0.3362,2.5015,34,1,30.61,103
APP040881,38,Salaried,8,5.28,0.44,2,Maharashtra,Urban,798,5,4,0.0313,0,0,Loan Against Property,Education,149.84,144,10.58,41.88,440.17,0,1.8413,4.2559,28.3788,50,0,0.0,1
APP040882,42,Salaried,9,14.47,1.2058,2,West Bengal,Rural,747,7,1,0.0951,0,0,Business Loan,Business Expansion,72.43,49,17.13,78.66,109.7,1,2.065,1.7914,5.0055,46,0,0.0,7
APP040883,36,Salaried,17,43.31,3.6092,2,Gujarat,Semi-Urban,778,11,1,1.1434,0,0,Loan Against Property,Medical,254.63,166,10.97,51.49,491.54,0,2.9872,1.1445,5.8792,49,0,0.0,21
APP040884,45,PSU,3,15.67,1.3058,1,West Bengal,Urban,665,6,0,0.0,0,0,Gold Loan,Personal Need,34.08,18,15.2,54.41,75.7,1,2.1293,1.6306,2.1749,46,0,0.0,20
APP040885,25,Self-Employed Professional,11,69.24,5.77,0,Delhi,Semi-Urban,691,10,1,1.4611,1,0,Vehicle Loan,Two Wheeler,39.55,60,10.22,49.07,86.61,0,0.8446,0.3996,0.5712,30,1,36.17,70
APP040886,43,PSU,8,31.18,2.5983,2,Delhi,Urban,704,7,4,0.3085,0,0,Personal Loan,Medical Emergency,38.95,52,19.7,89.85,0.0,0,1.1195,0.5496,1.2492,47,0,0.0,14
APP040887,34,Salaried,7,6.33,0.5275,0,Gujarat,Urban,532,3,2,0.1231,1,1,Loan Against Property,Medical,168.34,177,11.49,44.69,469.81,0,1.978,3.9831,26.594,48,0,0.0,-97
APP040888,32,Salaried,8,18.86,1.5717,4,Tamil Nadu,Urban,766,4,0,0.0,1,0,Home Loan,Purchase / Construction of House,114.5,278,10.45,49.96,237.72,1,1.0954,0.697,6.071,55,0,0.0,-14
APP040889,45,Self-Employed Professional,10,13.81,1.1508,2,Uttar Pradesh,Rural,690,7,1,0.0834,1,0,Vehicle Loan,Two Wheeler,25.21,45,11.28,65.85,42.03,0,0.6896,0.6717,1.8255,48,0,0.0,-10
APP040890,44,Self-Employed Professional,14,44.21,3.6842,1,Rajasthan,Semi-Urban,879,6,2,1.2643,0,0,Gold Loan,Business,40.22,4,8.69,43.48,100.31,1,10.2377,3.122,0.9097,44,0,0.0,25
APP040891,50,Self-Employed Business,14,20.42,1.7017,2,West Bengal,Semi-Urban,662,8,2,0.4487,0,0,Home Loan,Purchase / Construction of House,283.27,260,9.41,42.17,786.57,1,2.5568,1.7662,13.8722,71,0,0.0,-60
APP040892,42,Government,13,29.81,2.4842,2,West Bengal,Urban,755,0,0,0.0,0,0,Vehicle Loan,Two Wheeler,45.31,67,13.28,72.37,65.57,0,0.9613,0.387,1.52,47,1,40.43,89
APP040893,48,Self-Employed Professional,5,12.54,1.045,2,Maharashtra,Urban,654,14,1,0.1895,1,0,Business Loan,Working Capital,371.52,31,16.97,58.08,721.58,0,14.886,14.4263,29.6268,50,0,0.0,-72
APP040894,37,Salaried,6,8.33,0.6942,0,Karnataka,Semi-Urban,548,4,1,0.1436,1,0,Vehicle Loan,New Car Purchase,26.1,80,10.48,57.74,55.92,0,0.4548,0.862,3.1333,43,0,0.0,-59
APP040895,29,Salaried,7,5.5,0.4583,3,Delhi,Urban,821,17,0,0.0,0,0,Personal Loan,Debt Consolidation,6.2,45,16.59,57.31,0.0,0,0.186,0.4058,1.1273,32,1,5.67,91
APP040896,41,Self-Employed Business,3,46.86,3.905,2,Gujarat,Urban,605,7,1,0.5685,0,1,Loan Against Property,Education,300.04,46,12.8,51.94,717.02,0,8.2872,2.2678,6.4029,44,0,0.0,-72
APP040897,38,Salaried,6,33.77,2.8142,2,Punjab,Urban,676,7,3,0.1019,0,0,Loan Against Property,Education,366.58,44,10.87,50.63,905.1,0,10.1388,3.6389,10.8552,41,0,0.0,-54
APP040898,50,Government,7,7.09,0.5908,2,Karnataka,Urban,668,5,1,0.0529,0,0,Vehicle Loan,New Car Purchase,20.0,19,13.89,82.63,24.0,0,1.1787,2.0846,2.8209,51,0,0.0,-32
APP040899,39,Salaried,8,6.24,0.52,0,Uttar Pradesh,Urban,715,3,0,0.0,0,0,Education Loan,Domestic Education,15.77,178,11.78,62.79,0.0,1,0.1878,0.3612,2.5272,53,1,13.51,86
APP040900,34,PSU,8,26.17,2.1808,3,Telangana,Semi-Urban,624,20,0,0.0,0,0,Loan Against Property,Medical,246.27,70,9.99,45.47,564.36,0,4.6565,2.1352,9.4104,39,0,0.0,-42
APP040901,43,Salaried,0,10.85,0.9042,3,Telangana,Semi-Urban,738,9,1,0.2413,0,0,Personal Loan,Medical Emergency,4.35,30,11.62,58.67,0.0,0,0.1678,0.4524,0.4009,45,1,4.13,72
APP040902,33,Government,8,20.06,1.6717,1,West Bengal,Semi-Urban,616,6,2,0.4777,1,0,Vehicle Loan,Two Wheeler,22.02,62,14.0,42.65,60.19,0,0.5009,0.5854,1.0977,38,0,0.0,7
APP040903,33,Self-Employed Professional,0,19.7,1.6417,2,Uttar Pradesh,Urban,751,0,1,0.5144,1,0,Loan Against Property,Education,155.4,139,13.03,41.38,480.54,0,2.1713,1.6359,7.8883,44,0,0.0,-30
APP040904,42,Self-Employed Business,6,52.75,4.3958,4,Punjab,Urban,729,3,4,1.1175,0,0,Business Loan,Machinery Purchase,350.12,19,14.37,54.91,745.11,0,20.7128,4.9662,6.6373,43,0,0.0,-14
APP040905,57,Self-Employed Business,9,105.29,8.7742,3,Gujarat,Urban,536,3,1,2.8863,0,0,Personal Loan,Debt Consolidation,36.58,22,13.19,93.19,0.0,0,1.8809,0.5433,0.3474,58,0,0.0,21
APP040906,26,Self-Employed Business,7,33.5,2.7917,1,Gujarat,Semi-Urban,802,3,0,0.0,0,0,Loan Against Property,Education,313.22,151,11.08,51.87,589.31,0,3.8541,1.3806,9.3499,38,0,0.0,6
APP040907,44,Government,13,31.58,2.6317,1,Gujarat,Rural,695,1,0,0.0,2,0,Vehicle Loan,Used Car Purchase,30.62,28,10.35,73.1,51.58,0,1.2356,0.4695,0.9696,46,0,0.0,54
APP040908,34,Salaried,3,23.7,1.975,3,Tamil Nadu,Urban,772,3,2,0.3762,0,0,Personal Loan,Medical Emergency,19.6,41,22.66,76.01,0.0,0,0.691,0.5404,0.827,37,1,18.93,73
APP040909,34,Salaried,12,24.89,2.0742,0,Karnataka,Semi-Urban,668,8,1,0.6615,0,0,Gold Loan,Business,39.7,19,9.75,43.2,98.62,1,2.2634,1.4101,1.595,35,0,0.0,15
APP040910,39,Self-Employed Business,13,21.23,1.7692,4,Uttar Pradesh,Semi-Urban,608,2,2,0.3188,0,0,Education Loan,Domestic Education,10.64,27,13.47,78.54,0.0,1,0.459,0.4396,0.5012,41,0,0.0,35
APP040911,47,Salaried,0,17.03,1.4192,1,Gujarat,Urban,843,19,1,0.4023,0,0,Home Loan,Purchase / Construction of House,244.29,280,9.74,48.93,640.26,1,2.2129,1.8427,14.3447,70,0,0.0,-18
APP040912,28,Salaried,7,30.99,2.5825,3,Delhi,Rural,773,8,2,0.0738,0,0,Personal Loan,Debt Consolidation,20.68,27,20.36,79.21,0.0,0,0.9611,0.4007,0.6673,30,1,19.16,88
APP040913,32,Salaried,4,7.71,0.6425,0,Tamil Nadu,Semi-Urban,800,10,0,0.0,0,0,Loan Against Property,Medical,170.99,69,13.4,45.41,482.7,0,3.5674,5.5524,22.1777,37,0,0.0,11
APP040914,49,Government,8,7.84,0.6533,2,West Bengal,Urban,654,5,0,0.0,1,0,Home Loan,Purchase / Construction of House,73.0,106,8.74,51.69,156.82,1,0.9908,1.5166,9.3112,57,0,0.0,-67
APP040915,46,Salaried,2,6.03,0.5025,1,Telangana,Urban,559,6,3,0.1279,0,0,Business Loan,Working Capital,9.85,60,10.89,42.14,27.32,1,0.2136,0.6796,1.6335,51,0,0.0,-19
APP040916,22,Government,0,15.45,1.2875,2,Maharashtra,Rural,695,9,2,0.2556,0,0,Business Loan,Business Expansion,271.36,40,14.71,58.92,525.35,0,8.6233,6.8962,17.5638,25,0,0.0,-45
APP040917,33,Self-Employed Professional,3,114.98,9.5817,2,Punjab,Rural,656,6,1,2.2713,0,0,Gold Loan,Business,31.67,11,12.33,56.51,53.95,1,3.0596,0.5564,0.2754,33,1,29.79,75
APP040918,49,Salaried,5,24.96,2.08,1,Telangana,Urban,605,8,1,0.6129,1,0,Business Loan,Machinery Purchase,217.04,57,17.24,61.92,438.25,0,5.6031,2.9885,8.6955,53,0,0.0,-72
APP040919,34,Salaried,3,10.88,0.9067,4,West Bengal,Urban,544,8,1,0.3163,0,0,Education Loan,Abroad Education,9.92,98,9.62,81.45,0.0,1,0.1465,0.5104,0.9118,42,0,0.0,30
APP040920,25,Government,10,9.57,0.7975,2,Tamil Nadu,Semi-Urban,796,4,1,0.2728,0,0,Personal Loan,Medical Emergency,29.99,44,10.79,79.23,0.0,0,0.8283,1.3807,3.1338,28,0,0.0,18
APP040921,44,Self-Employed Professional,1,18.64,1.5533,3,Punjab,Semi-Urban,655,8,2,0.3848,0,0,Personal Loan,Marriage,29.33,34,22.69,43.62,0.0,0,1.1773,1.0057,1.5735,46,0,0.0,-35
APP040922,36,Self-Employed Business,6,11.6,0.9667,2,Delhi,Rural,631,6,2,0.1698,0,0,Gold Loan,Agriculture,19.74,3,8.82,62.02,35.2,1,6.677,7.0827,1.7017,36,0,0.0,15
APP040923,52,PSU,8,36.84,3.07,1,Rajasthan,Rural,659,11,3,0.8297,0,1,Gold Loan,Agriculture,7.07,3,8.07,73.0,12.41,1,2.3884,1.0482,0.1919,52,0,0.0,-19
APP040924,31,Self-Employed Business,8,16.59,1.3825,2,Delhi,Urban,759,3,1,0.2597,0,0,Gold Loan,Agriculture,48.82,9,15.42,44.01,130.85,1,5.7789,4.3679,2.9427,31,0,0.0,20
APP040925,61,Self-Employed Business,11,17.06,1.4217,3,Rajasthan,Urban,813,8,1,0.0641,0,0,Education Loan,Domestic Education,13.17,132,13.01,82.11,0.0,1,0.1881,0.1774,0.772,72,1,11.54,92
APP040926,33,Self-Employed Business,14,20.9,1.7417,2,Telangana,Semi-Urban,616,3,1,0.3123,0,0,Vehicle Loan,New Car Purchase,12.56,63,11.14,47.75,31.53,0,0.2642,0.331,0.601,38,1,11.67,45
APP040927,47,Salaried,9,18.19,1.5158,4,Punjab,Urban,641,5,4,0.4553,0,1,Business Loan,Working Capital,17.69,71,16.16,42.28,52.69,1,0.3885,0.5567,0.9725,52,0,0.0,-2
APP040928,37,Salaried,0,53.69,4.4742,1,Tamil Nadu,Rural,699,5,2,0.9132,0,0,Education Loan,Abroad Education,18.17,120,10.5,71.52,0.0,1,0.2452,0.2589,0.3384,47,1,16.31,82
APP040929,35,Self-Employed Business,10,40.37,3.3642,2,Maharashtra,Semi-Urban,734,10,2,0.3027,0,0,Education Loan,Abroad Education,10.4,53,12.15,80.09,0.0,1,0.2545,0.1656,0.2576,39,1,9.87,95
APP040930,52,Salaried,5,14.7,1.225,3,West Bengal,Urban,706,4,2,0.1284,0,0,Personal Loan,Medical Emergency,21.47,39,13.98,87.85,0.0,0,0.6882,0.6666,1.4605,55,0,0.0,-39
APP040931,55,Self-Employed Professional,10,58.39,4.8658,2,Maharashtra,Rural,646,14,0,0.0,1,0,Gold Loan,Agriculture,5.02,7,16.03,61.86,9.33,1,0.756,0.1554,0.086,55,1,4.74,73
APP040932,35,Self-Employed Business,9,33.15,2.7625,1,Delhi,Urban,773,0,3,0.0501,0,0,Personal Loan,Debt Consolidation,27.21,54,15.93,45.84,0.0,0,0.7091,0.2748,0.8208,39,1,25.23,88
APP040933,29,Self-Employed Business,14,19.79,1.6492,2,Punjab,Urban,700,8,0,0.0,0,0,Personal Loan,Marriage,34.68,21,11.43,40.93,0.0,0,1.8299,1.1096,1.7524,30,0,0.0,-27
APP040934,42,Government,6,12.97,1.0808,1,West Bengal,Semi-Urban,701,5,2,0.3015,1,0,Vehicle Loan,Used Car Purchase,45.13,55,9.76,74.02,62.59,0,1.021,1.2236,3.4796,46,0,0.0,-16
APP040935,41,Salaried,14,18.1,1.5083,2,Delhi,Urban,664,6,0,0.0,0,0,Gold Loan,Personal Need,38.4,6,14.67,66.0,61.7,1,6.6766,4.4266,2.1215,41,0,0.0,14
APP040936,43,Government,6,8.89,0.7408,0,Punjab,Urban,684,4,3,0.0668,2,0,Business Loan,Business Expansion,452.93,18,11.49,75.14,656.43,0,27.5134,37.2303,50.9483,44,0,0.0,-81
APP040937,49,Salaried,7,59.15,4.9292,3,West Bengal,Rural,763,6,3,1.4525,0,0,Vehicle Loan,Two Wheeler,37.5,57,11.57,84.45,55.23,0,0.8582,0.4688,0.634,53,1,33.1,84
APP040938,25,Salaried,4,9.03,0.7525,0,Uttar Pradesh,Semi-Urban,681,8,0,0.0,0,0,Loan Against Property,Medical,310.53,42,12.41,45.46,727.91,0,9.1527,12.1631,34.3887,28,0,0.0,1
APP040939,46,Salaried,5,16.55,1.3792,2,Delhi,Urban,665,3,1,0.4827,0,0,Business Loan,Working Capital,390.91,82,15.47,67.08,738.99,0,7.7508,5.9698,23.6199,52,0,0.0,-52
APP040940,31,PSU,23,14.88,1.24,1,Tamil Nadu,Urban,630,11,2,0.0348,0,0,Home Loan,Purchase / Construction of House,94.98,92,8.8,44.73,235.46,1,1.4232,1.1758,6.3831,38,0,0.0,-45
APP040941,30,Self-Employed Professional,10,58.36,4.8633,0,Maharashtra,Urban,850,4,3,0.7976,1,0,Loan Against Property,Medical,102.62,160,9.86,50.65,231.9,0,1.1551,0.4015,1.7584,43,1,92.58,63
APP040942,49,Self-Employed Professional,0,10.97,0.9142,4,Gujarat,Semi-Urban,669,0,1,0.2295,0,0,Personal Loan,Travel,15.91,38,21.39,43.29,0.0,0,0.58,0.8855,1.4503,52,0,0.0,-53
APP040943,44,Self-Employed Professional,12,34.17,2.8475,1,Rajasthan,Urban,734,8,0,0.0,1,0,Home Loan,Purchase / Construction of House,207.19,241,8.57,49.02,546.63,1,1.8044,0.6337,6.0635,64,0,0.0,-27
APP040944,48,Self-Employed Professional,0,28.6,2.3833,2,Karnataka,Urban,689,5,1,0.5834,0,0,Vehicle Loan,Used Car Purchase,26.3,79,11.55,46.49,56.12,0,0.4769,0.4449,0.9196,54,1,24.47,72
APP040945,29,Self-Employed Business,10,19.76,1.6467,3,Tamil Nadu,Semi-Urban,739,10,3,0.5707,0,0,Loan Against Property,Medical,128.48,163,10.9,55.11,295.62,0,1.5137,1.2658,6.502,42,0,0.0,-9
APP040946,33,PSU,8,10.95,0.9125,2,Tamil Nadu,Semi-Urban,787,8,1,0.0778,1,0,Gold Loan,Business,46.5,24,10.38,53.12,92.34,1,2.1539,2.4457,4.2466,35,0,0.0,-2
APP040947,21,Salaried,9,14.97,1.2475,2,Punjab,Rural,714,12,1,0.0973,0,0,Personal Loan,Travel,17.73,20,13.49,48.72,0.0,0,0.9948,0.8754,1.1844,22,0,0.0,-30
APP040948,38,PSU,8,16.03,1.3358,4,Gujarat,Urban,701,7,0,0.0,1,0,Education Loan,Abroad Education,10.42,147,13.44,67.0,0.0,1,0.1449,0.1085,0.65,50,1,9.68,75
APP040949,28,Salaried,19,30.19,2.5158,1,Punjab,Rural,635,3,1,0.2288,1,0,Business Loan,Business Expansion,302.95,56,14.48,69.03,482.43,0,7.4733,3.0615,10.0348,32,0,0.0,-76
APP040950,45,PSU,11,31.71,2.6425,1,Gujarat,Semi-Urban,584,7,0,0.0,0,0,Home Loan,Purchase / Construction of House,94.87,210,8.63,42.41,243.59,1,0.877,0.3319,2.9918,62,1,93.26,52
APP040951,33,Salaried,1,6.37,0.5308,2,Karnataka,Semi-Urban,536,2,0,0.0,0,0,Loan Against Property,Education,269.74,75,12.73,60.02,559.69,0,5.2331,9.8589,42.3454,39,0,0.0,-58
APP040952,35,Salaried,4,9.16,0.7633,3,West Bengal,Urban,785,7,0,0.0,0,0,Gold Loan,Business,18.8,3,9.17,52.42,35.08,1,6.3627,8.3358,2.0524,35,0,0.0,28
APP040953,34,Self-Employed Business,7,47.24,3.9367,3,West Bengal,Urban,663,5,1,1.2758,0,0,Education Loan,Domestic Education,21.84,30,11.36,82.53,0.0,1,0.8397,0.5374,0.4623,36,1,19.81,75
APP040954,32,Self-Employed Business,0,101.27,8.4392,2,Delhi,Semi-Urban,745,0,3,0.3774,1,0,Home Loan,Purchase / Construction of House,259.86,321,9.81,42.85,715.78,1,2.2923,0.3163,2.566,58,0,0.0,50
APP040955,32,Self-Employed Professional,7,31.27,2.6058,2,Tamil Nadu,Rural,633,10,1,0.8513,0,0,Loan Against Property,Education,62.04,180,11.44,45.4,131.7,0,0.7224,0.6039,1.984,47,0,0.0,0
APP040956,30,Self-Employed Professional,4,72.56,6.0467,2,West Bengal,Urban,680,14,2,1.9559,0,0,Business Loan,Working Capital,444.23,34,12.46,61.86,749.12,0,15.5743,2.8991,6.1222,32,0,0.0,-47
APP040957,31,Salaried,15,10.97,0.9142,3,Telangana,Semi-Urban,623,3,0,0.0,0,0,Business Loan,Business Expansion,274.37,41,11.38,79.75,372.45,0,8.1083,8.8693,25.0109,34,0,0.0,-53
APP040958,23,Self-Employed Business,2,9.53,0.7942,2,Uttar Pradesh,Urban,708,7,2,0.2478,0,0,Gold Loan,Personal Need,5.49,19,14.67,67.69,8.38,1,0.3256,0.722,0.5761,24,0,0.0,29
